observation_date,group_id,location_direction_id,direction,observed_hours,bicycles_per_observed_hour,counter_site,longitude,latitude,bike_share_stations_1km,bike_share_trip_ends_1km,cyclist_ksi_collisions_1km,cycling_network_km_1km,neighbourhood_id,neighbourhood_population,neighbourhood_low_income_pct,neighbourhood_improvement_area,day_of_week
2024-06-01,bebc08f4b69f,33,Southbound,24.0,43.291667,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,5
2024-06-02,bebc08f4b69f,33,Southbound,24.0,29.208333,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,6
2024-06-03,bebc08f4b69f,33,Southbound,24.0,36.583333,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,0
2024-06-04,bebc08f4b69f,33,Southbound,24.0,45.166667,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,1
2024-06-05,bebc08f4b69f,33,Southbound,24.0,43.916667,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,2
2024-06-06,bebc08f4b69f,33,Southbound,24.0,45.041667,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,3
2024-06-07,bebc08f4b69f,33,Southbound,24.0,32.458333,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,4
2024-06-08,bebc08f4b69f,33,Southbound,24.0,33.625,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,5
2024-06-09,bebc08f4b69f,33,Southbound,24.0,23.208333,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,6
2024-06-10,bebc08f4b69f,33,Southbound,24.0,36.541667,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,0
2024-06-11,bebc08f4b69f,33,Southbound,24.0,39.833333,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,1
2024-06-12,bebc08f4b69f,33,Southbound,24.0,49.208333,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,2
2024-06-13,bebc08f4b69f,33,Southbound,24.0,43.958333,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,3
2024-06-14,bebc08f4b69f,33,Southbound,24.0,40.0,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,4
2024-06-15,bebc08f4b69f,33,Southbound,24.0,34.875,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,5
2024-06-16,bebc08f4b69f,33,Southbound,24.0,28.125,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,6
2024-06-17,bebc08f4b69f,33,Southbound,24.0,39.625,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,0
2024-06-18,bebc08f4b69f,33,Southbound,24.0,37.5,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,1
2024-06-19,bebc08f4b69f,33,Southbound,24.0,41.125,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,2
2024-06-20,bebc08f4b69f,33,Southbound,24.0,38.875,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,3
2024-06-21,bebc08f4b69f,33,Southbound,24.0,37.0,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,4
2024-06-22,bebc08f4b69f,33,Southbound,24.0,35.25,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,5
2024-06-23,bebc08f4b69f,33,Southbound,24.0,28.0,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,6
2024-06-24,bebc08f4b69f,33,Southbound,24.0,42.541667,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,0
2024-06-25,bebc08f4b69f,33,Southbound,24.0,40.375,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,1
2024-06-26,bebc08f4b69f,33,Southbound,24.0,38.583333,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,2
2024-06-27,bebc08f4b69f,33,Southbound,24.0,42.083333,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,3
2024-06-28,bebc08f4b69f,33,Southbound,24.0,38.291667,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,4
2024-06-29,bebc08f4b69f,33,Southbound,24.0,18.125,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,5
2024-06-30,bebc08f4b69f,33,Southbound,24.0,24.5,"Yonge St, north of St Clair Ave",-79.3944265,43.6888532,12,9643,3,10.3063,98,20080,8.8,0,6
2024-06-01,e7531cbe004f,34,Northbound,24.0,28.208333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-02,e7531cbe004f,34,Northbound,24.0,32.333333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-03,e7531cbe004f,34,Northbound,24.0,27.625,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,0
2024-06-04,e7531cbe004f,34,Northbound,24.0,28.625,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,1
2024-06-05,e7531cbe004f,34,Northbound,24.0,31.25,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,2
2024-06-06,e7531cbe004f,34,Northbound,24.0,28.166667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,3
2024-06-07,e7531cbe004f,34,Northbound,24.0,29.083333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,4
2024-06-08,e7531cbe004f,34,Northbound,24.0,34.083333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-09,e7531cbe004f,34,Northbound,24.0,21.041667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-10,e7531cbe004f,34,Northbound,24.0,21.666667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,0
2024-06-11,e7531cbe004f,34,Northbound,24.0,22.416667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,1
2024-06-12,e7531cbe004f,34,Northbound,24.0,28.833333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,2
2024-06-13,e7531cbe004f,34,Northbound,24.0,28.166667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,3
2024-06-14,e7531cbe004f,34,Northbound,24.0,31.125,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,4
2024-06-15,e7531cbe004f,34,Northbound,24.0,23.833333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-16,e7531cbe004f,34,Northbound,24.0,22.041667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-17,e7531cbe004f,34,Northbound,24.0,25.625,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,0
2024-06-18,e7531cbe004f,34,Northbound,24.0,21.083333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,1
2024-06-19,e7531cbe004f,34,Northbound,24.0,26.166667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,2
2024-06-20,e7531cbe004f,34,Northbound,24.0,27.166667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,3
2024-06-21,e7531cbe004f,34,Northbound,24.0,30.041667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,4
2024-06-22,e7531cbe004f,34,Northbound,24.0,20.75,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-23,e7531cbe004f,34,Northbound,24.0,20.0,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-24,e7531cbe004f,34,Northbound,24.0,28.791667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,0
2024-06-25,e7531cbe004f,34,Northbound,24.0,25.208333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,1
2024-06-26,e7531cbe004f,34,Northbound,24.0,27.916667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,2
2024-06-27,e7531cbe004f,34,Northbound,24.0,30.583333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,3
2024-06-28,e7531cbe004f,34,Northbound,24.0,24.875,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,4
2024-06-29,e7531cbe004f,34,Northbound,24.0,11.375,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-30,e7531cbe004f,34,Northbound,24.0,18.375,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-01,e7531cbe004f,35,Southbound,24.0,26.708333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-02,e7531cbe004f,35,Southbound,24.0,14.75,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-03,e7531cbe004f,35,Southbound,24.0,28.041667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,0
2024-06-04,e7531cbe004f,35,Southbound,24.0,30.125,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,1
2024-06-05,e7531cbe004f,35,Southbound,24.0,28.625,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,2
2024-06-06,e7531cbe004f,35,Southbound,24.0,31.333333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,3
2024-06-07,e7531cbe004f,35,Southbound,24.0,19.75,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,4
2024-06-08,e7531cbe004f,35,Southbound,24.0,20.041667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-09,e7531cbe004f,35,Southbound,24.0,15.458333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-10,e7531cbe004f,35,Southbound,24.0,23.208333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,0
2024-06-11,e7531cbe004f,35,Southbound,24.0,27.375,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,1
2024-06-12,e7531cbe004f,35,Southbound,24.0,32.833333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,2
2024-06-13,e7531cbe004f,35,Southbound,24.0,28.291667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,3
2024-06-14,e7531cbe004f,35,Southbound,24.0,28.583333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,4
2024-06-15,e7531cbe004f,35,Southbound,24.0,22.5,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-16,e7531cbe004f,35,Southbound,24.0,21.208333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-17,e7531cbe004f,35,Southbound,24.0,27.166667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,0
2024-06-18,e7531cbe004f,35,Southbound,24.0,22.125,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,1
2024-06-19,e7531cbe004f,35,Southbound,24.0,28.458333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,2
2024-06-20,e7531cbe004f,35,Southbound,24.0,25.416667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,3
2024-06-21,e7531cbe004f,35,Southbound,24.0,27.125,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,4
2024-06-22,e7531cbe004f,35,Southbound,24.0,20.208333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-23,e7531cbe004f,35,Southbound,24.0,16.708333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-24,e7531cbe004f,35,Southbound,24.0,32.916667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,0
2024-06-25,e7531cbe004f,35,Southbound,24.0,27.916667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,1
2024-06-26,e7531cbe004f,35,Southbound,24.0,26.625,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,2
2024-06-27,e7531cbe004f,35,Southbound,24.0,32.125,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,3
2024-06-28,e7531cbe004f,35,Southbound,24.0,28.541667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,4
2024-06-29,e7531cbe004f,35,Southbound,24.0,12.458333,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,5
2024-06-30,e7531cbe004f,35,Southbound,24.0,19.791667,"Yonge St, south of Davisville Ave",-79.3965356,43.697978,16,8744,1,6.9514,174,22735,15.3,0,6
2024-06-01,ce2b5aceb4da,36,Northbound,24.0,3.416667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-02,ce2b5aceb4da,36,Northbound,24.0,1.958333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-03,ce2b5aceb4da,36,Northbound,24.0,4.208333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,0
2024-06-04,ce2b5aceb4da,36,Northbound,24.0,4.083333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,1
2024-06-05,ce2b5aceb4da,36,Northbound,24.0,3.333333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,2
2024-06-06,ce2b5aceb4da,36,Northbound,24.0,3.458333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,3
2024-06-07,ce2b5aceb4da,36,Northbound,24.0,3.625,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,4
2024-06-08,ce2b5aceb4da,36,Northbound,24.0,1.458333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-09,ce2b5aceb4da,36,Northbound,24.0,1.666667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-10,ce2b5aceb4da,36,Northbound,24.0,2.0,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,0
2024-06-11,ce2b5aceb4da,36,Northbound,24.0,2.666667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,1
2024-06-12,ce2b5aceb4da,36,Northbound,24.0,1.833333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,2
2024-06-13,ce2b5aceb4da,36,Northbound,24.0,2.625,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,3
2024-06-14,ce2b5aceb4da,36,Northbound,24.0,2.791667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,4
2024-06-15,ce2b5aceb4da,36,Northbound,24.0,2.291667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-16,ce2b5aceb4da,36,Northbound,24.0,1.541667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-17,ce2b5aceb4da,36,Northbound,24.0,3.375,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,0
2024-06-18,ce2b5aceb4da,36,Northbound,24.0,3.208333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,1
2024-06-19,ce2b5aceb4da,36,Northbound,24.0,2.583333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,2
2024-06-20,ce2b5aceb4da,36,Northbound,24.0,2.458333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,3
2024-06-21,ce2b5aceb4da,36,Northbound,24.0,2.5,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,4
2024-06-22,ce2b5aceb4da,36,Northbound,24.0,1.583333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-23,ce2b5aceb4da,36,Northbound,24.0,1.625,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-24,ce2b5aceb4da,36,Northbound,24.0,3.708333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,0
2024-06-25,ce2b5aceb4da,36,Northbound,24.0,2.458333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,1
2024-06-26,ce2b5aceb4da,36,Northbound,24.0,2.166667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,2
2024-06-27,ce2b5aceb4da,36,Northbound,24.0,1.75,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,3
2024-06-28,ce2b5aceb4da,36,Northbound,24.0,2.791667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,4
2024-06-29,ce2b5aceb4da,36,Northbound,24.0,1.791667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-30,ce2b5aceb4da,36,Northbound,24.0,2.083333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-01,ce2b5aceb4da,37,Southbound,24.0,4.625,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-02,ce2b5aceb4da,37,Southbound,24.0,1.791667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-03,ce2b5aceb4da,37,Southbound,24.0,3.125,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,0
2024-06-04,ce2b5aceb4da,37,Southbound,24.0,3.625,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,1
2024-06-05,ce2b5aceb4da,37,Southbound,24.0,3.416667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,2
2024-06-06,ce2b5aceb4da,37,Southbound,24.0,3.166667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,3
2024-06-07,ce2b5aceb4da,37,Southbound,24.0,2.666667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,4
2024-06-08,ce2b5aceb4da,37,Southbound,24.0,1.708333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-09,ce2b5aceb4da,37,Southbound,24.0,1.333333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-10,ce2b5aceb4da,37,Southbound,24.0,3.041667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,0
2024-06-11,ce2b5aceb4da,37,Southbound,24.0,2.916667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,1
2024-06-12,ce2b5aceb4da,37,Southbound,24.0,3.041667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,2
2024-06-13,ce2b5aceb4da,37,Southbound,24.0,2.791667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,3
2024-06-14,ce2b5aceb4da,37,Southbound,24.0,3.583333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,4
2024-06-15,ce2b5aceb4da,37,Southbound,24.0,2.333333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-16,ce2b5aceb4da,37,Southbound,24.0,2.041667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-17,ce2b5aceb4da,37,Southbound,24.0,3.125,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,0
2024-06-18,ce2b5aceb4da,37,Southbound,24.0,3.5,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,1
2024-06-19,ce2b5aceb4da,37,Southbound,24.0,3.791667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,2
2024-06-20,ce2b5aceb4da,37,Southbound,24.0,2.833333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,3
2024-06-21,ce2b5aceb4da,37,Southbound,24.0,2.75,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,4
2024-06-22,ce2b5aceb4da,37,Southbound,24.0,2.208333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-23,ce2b5aceb4da,37,Southbound,24.0,2.0,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-24,ce2b5aceb4da,37,Southbound,24.0,2.208333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,0
2024-06-25,ce2b5aceb4da,37,Southbound,24.0,3.333333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,1
2024-06-26,ce2b5aceb4da,37,Southbound,24.0,2.375,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,2
2024-06-27,ce2b5aceb4da,37,Southbound,24.0,2.5,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,3
2024-06-28,ce2b5aceb4da,37,Southbound,24.0,2.666667,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,4
2024-06-29,ce2b5aceb4da,37,Southbound,24.0,1.333333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,5
2024-06-30,ce2b5aceb4da,37,Southbound,24.0,1.583333,"Keele St, north of Four Winds Dr (multi-use path)",-79.49192,43.766102,3,420,2,5.8111,27,28255,13.8,1,6
2024-06-01,f24abfdc5d61,38,Northbound,24.0,0.625,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,5
2024-06-02,f24abfdc5d61,38,Northbound,24.0,0.333333,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,6
2024-06-03,f24abfdc5d61,38,Northbound,24.0,1.0,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,0
2024-06-04,f24abfdc5d61,38,Northbound,24.0,1.416667,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,1
2024-06-05,f24abfdc5d61,38,Northbound,24.0,0.875,"Murray Ross Pkwy, north of Shoreham Dr (multi-use path)",-79.5145151,43.773275,2,110,1,4.7009,27,28255,13.8,1,2
